Date,Time,Open,High,Low,Close,Volume
20100720,00:00:00,17.406,17.767,17.282,17.741,13960
20100721,00:00:00,17.659,17.890,17.396,17.606,13570
20100722,00:00:00,17.495,18.163,17.435,18.112,13873
20100723,00:00:00,17.959,18.297,17.867,18.031,12553
20100725,00:00:00,18.033,18.154,17.907,18.121,1242
20100726,00:00:00,18.143,18.261,17.818,17.983,13936
20100727,00:00:00,18.143,18.251,17.399,17.646,13897
20100728,00:00:00,17.648,17.764,17.192,17.496,13823
20100729,00:00:00,17.525,17.703,17.294,17.473,13618
20100730,00:00:00,17.551,18.097,17.348,17.910,12763
20100801,00:00:00,17.863,18.059,17.773,17.906,1178
20100802,00:00:00,17.973,18.515,17.870,18.343,13991
20100803,00:00:00,18.378,18.591,18.109,18.443,13614
20100804,00:00:00,18.439,18.718,18.042,18.197,13998
20100805,00:00:00,18.319,18.461,18.036,18.302,13670
20100806,00:00:00,18.317,18.598,18.124,18.429,12171
20100808,00:00:00,18.343,18.490,18.201,18.317,1235
20100809,00:00:00,18.408,18.571,18.066,18.309,13600
20100810,00:00:00,18.343,18.419,17.827,18.202,13951
20100811,00:00:00,18.186,18.366,17.654,17.910,14033
20100812,00:00:00,17.920,18.143,17.652,18.030,13968
20100813,00:00:00,18.079,18.211,17.788,18.044,12374
20100815,00:00:00,18.023,18.175,17.914,18.022,1253
20100816,00:00:00,18.046,18.460,17.966,18.239,13903
20100817,00:00:00,18.242,18.619,18.156,18.473,13877
20100818,00:00:00,18.402,18.573,17.998,18.415,14066
20100819,00:00:00,18.382,18.563,18.056,18.293,13261
20100820,00:00:00,18.240,18.376,17.682,17.941,12165
20100822,00:00:00,17.933,18.021,17.804,17.912,1426
20100823,00:00:00,17.926,18.087,17.728,17.858,13749
20100824,00:00:00,17.906,18.483,17.573,18.275,13793
20100825,00:00:00,18.332,19.025,18.164,18.854,14117
20100826,00:00:00,18.881,19.145,18.707,18.826,14125
20100827,00:00:00,18.882,19.305,18.698,18.936,11942
20100829,00:00:00,18.983,19.183,18.859,18.990,1224
20100830,00:00:00,19.097,19.206,18.810,18.978,13338
20100831,00:00:00,19.012,19.442,18.649,19.284,13957
20100901,00:00:00,19.321,19.494,19.096,19.330,13878
20100902,00:00:00,19.355,19.705,19.115,19.510,13337
20100903,00:00:00,19.540,19.955,19.339,19.804,12229
20100905,00:00:00,19.803,19.893,19.639,19.748,1150
20100906,00:00:00,19.759,19.994,19.581,19.775,11591
20100907,00:00:00,19.701,19.989,19.389,19.823,13794
20100908,00:00:00,19.825,20.113,19.641,19.908,13927
20100909,00:00:00,19.824,20.028,19.494,19.681,14220
20100910,00:00:00,19.605,20.033,19.481,19.714,12547
20100912,00:00:00,19.733,19.876,19.627,19.781,1300
20100913,00:00:00,19.783,20.195,19.671,20.015,14206
20100914,00:00:00,20.069,20.567,19.925,20.441,14309
20100915,00:00:00,20.455,20.661,20.175,20.557,14479
20100916,00:00:00,20.585,20.835,20.253,20.678,14303
20100917,00:00:00,20.693,21.007,20.433,20.613,12730
20100919,00:00:00,20.653,20.810,20.513,20.717,1427
20100920,00:00:00,20.638,20.971,20.488,20.713,14351
20100921,00:00:00,20.639,21.032,20.343,20.896,14669
20100922,00:00:00,20.773,21.201,20.685,21.005,14523
20100923,00:00:00,21.020,21.242,20.716,21.117,14519
20100924,00:00:00,20.987,21.477,20.923,21.358,12804
20100926,00:00:00,21.363,21.467,21.257,21.423,1331
20100927,00:00:00,21.439,21.628,21.073,21.132,14362
20100928,00:00:00,21.157,21.798,20.906,21.715,14464
20100929,00:00:00,21.637,21.976,21.498,21.859,14493
20100930,00:00:00,21.880,22.080,21.424,21.604,14557
20101001,00:00:00,21.701,22.170,21.571,22.069,12741
20101003,00:00:00,22.034,22.225,21.852,22.103,1417
20101004,00:00:00,22.017,22.179,21.652,21.779,14140
20101005,00:00:00,21.778,22.894,21.642,22.797,14308
20101006,00:00:00,22.715,23.190,22.602,23.037,14482
20101007,00:00:00,23.104,23.500,22.294,22.581,14635
20101008,00:00:00,22.476,23.294,22.148,23.111,12883
20101010,00:00:00,23.146,23.608,23.020,23.574,1485
20101011,00:00:00,23.606,23.610,22.902,23.209,14542
20101012,00:00:00,23.247,23.462,22.771,23.265,14632
20101013,00:00:00,23.310,24.141,23.197,23.932,14557
20101014,00:00:00,24.069,24.885,23.944,24.637,14885
20101015,00:00:00,24.625,24.817,23.957,24.163,13198
20101017,00:00:00,24.248,24.307,23.958,24.025,1399
20101018,00:00:00,24.022,24.504,23.563,24.278,14744
20101019,00:00:00,24.281,24.464,23.122,23.281,14829
20101020,00:00:00,23.271,24.065,23.138,23.958,14697
20101021,00:00:00,23.909,24.018,22.870,23.115,14820
20101022,00:00:00,23.034,23.385,22.656,23.185,13066
20101024,00:00:00,23.193,23.432,23.054,23.350,1437
20101025,00:00:00,23.377,23.867,23.258,23.577,14695
20101026,00:00:00,23.582,24.198,23.042,24.033,14788
20101027,00:00:00,24.076,24.156,23.183,23.627,14736
20101028,00:00:00,23.700,24.032,23.332,23.909,14730
20101029,00:00:00,23.959,24.756,23.601,24.603,13242
20101031,00:00:00,24.618,24.985,24.472,24.941,1424
20101101,00:00:00,24.836,25.070,24.364,24.683,16124
20101102,00:00:00,24.662,24.933,24.485,24.870,15682
20101103,00:00:00,24.797,25.039,23.835,24.827,16968
20101104,00:00:00,24.832,26.392,24.683,26.112,14948
20101105,00:00:00,26.126,26.886,25.729,26.689,14555
20101107,00:00:00,26.721,26.898,26.534,26.777,863
20101108,00:00:00,26.888,27.734,26.348,27.560,14526
20101109,00:00:00,27.488,29.272,26.344,27.277,14746
20101110,00:00:00,27.269,28.180,26.396,27.195,17298
20101111,00:00:00,27.157,27.833,26.805,27.339,11593
20101112,00:00:00,27.338,27.339,25.773,25.884,16946
20101115,00:00:00,26.128,26.279,25.403,25.493,7654
20101116,00:00:00,25.498,25.834,25.158,25.183,11787
20110120,00:00:00,28.248,28.258,27.397,27.478,1251
20110125,00:00:00,26.918,26.928,26.567,26.838,14522
20110126,00:00:00,26.918,27.208,26.897,27.208,1100
20110127,00:00:00,26.877,26.998,26.787,26.937,2067
20110128,00:00:00,26.768,28.038,26.627,27.957,16673
20110131,00:00:00,28.377,28.428,28.327,28.347,449
20110203,00:00:00,28.258,28.998,27.977,28.907,21642
20110204,00:00:00,28.868,29.298,28.757,29.117,15231
20110208,00:00:00,29.588,30.298,29.268,30.267,17100
20110209,00:00:00,30.367,30.508,30.367,30.467,376
20110214,00:00:00,30.548,30.658,30.487,30.518,1452
20110217,00:00:00,30.867,31.638,30.847,31.638,9100
20110218,00:00:00,32.438,32.458,32.327,32.328,294
20110221,00:00:00,33.657,33.678,33.617,33.668,148
20110222,00:00:00,33.068,33.428,32.407,33.168,18782
20110223,00:00:00,33.308,33.428,32.978,33.428,5289
20110225,00:00:00,32.907,33.108,32.527,33.037,22431
20110228,00:00:00,33.817,33.878,33.777,33.817,251
20110301,00:00:00,34.228,34.428,34.177,34.258,4021
20110303,00:00:00,34.334,34.584,34.033,34.044,3643
20110304,00:00:00,34.914,35.324,34.873,35.263,7111
20110307,00:00:00,36.274,36.624,36.123,36.294,5468
20110308,00:00:00,35.823,36.537,35.599,36.030,24033
20110309,00:00:00,36.025,36.427,35.617,36.003,32787
20110310,00:00:00,36.006,36.177,34.661,35.328,37540
20110311,00:00:00,35.326,36.162,34.047,35.903,47392
20110313,00:00:00,35.949,36.485,35.822,36.288,3693
20110314,00:00:00,36.293,36.426,35.491,35.826,29903
20110315,00:00:00,35.826,35.841,33.560,34.228,48505
20110316,00:00:00,34.220,35.058,33.711,33.754,42562
20110317,00:00:00,33.754,34.644,33.641,34.433,35236
20110318,00:00:00,34.437,35.396,34.437,35.212,30500
20110320,00:00:00,35.357,35.762,35.345,35.644,2475
20110321,00:00:00,35.643,36.189,35.593,36.043,31717
20110322,00:00:00,36.044,36.449,35.746,36.324,26255
20110323,00:00:00,36.315,37.385,36.134,37.277,28485
20110324,00:00:00,37.278,38.149,36.833,37.268,37550
20110325,00:00:00,37.273,37.762,36.853,37.291,37425
20110327,00:00:00,37.231,37.361,37.016,37.134,2638
20110328,00:00:00,37.133,37.304,36.406,37.093,37518
20110329,00:00:00,37.093,37.184,36.503,37.013,35952
20110330,00:00:00,36.994,37.733,36.864,37.384,33988
20110331,00:00:00,37.374,37.934,37.333,37.623,30174
20110401,00:00:00,37.623,37.834,37.053,37.757,33064
20110403,00:00:00,37.782,38.004,37.738,37.974,1436
20110404,00:00:00,37.973,38.724,37.903,38.623,29427
20110405,00:00:00,38.613,39.284,38.043,39.154,38084
20110406,00:00:00,39.154,39.754,39.070,39.463,37939
20110407,00:00:00,39.464,39.674,39.193,39.536,34676
20110408,00:00:00,39.536,40.932,39.483,40.921,33631
20110410,00:00:00,40.986,41.204,40.881,41.174,2799
20110411,00:00:00,41.173,41.934,39.746,40.343,52311
20110412,00:00:00,40.344,40.864,39.703,40.047,50216
20110413,00:00:00,40.046,40.734,40.033,40.507,43116
20110414,00:00:00,40.507,42.402,40.423,42.224,45275
20110415,00:00:00,42.234,42.964,41.792,42.947,47048
20110417,00:00:00,42.983,43.274,42.978,43.224,2560
20110418,00:00:00,43.223,43.534,42.173,43.213,54481
20110419,00:00:00,43.205,44.154,42.733,43.992,55495
20110420,00:00:00,43.995,45.384,43.850,45.074,58406
20110421,00:00:00,45.073,46.674,45.063,46.562,60117
20110422,00:00:00,46.492,47.642,46.141,47.551,187
20110424,00:00:00,46.646,47.754,46.646,47.703,3770
20110425,00:00:00,47.704,49.774,45.634,46.474,77988
20110426,00:00:00,46.483,46.744,44.592,46.021,77530
20110427,00:00:00,46.027,48.744,44.850,48.144,73902
20110428,00:00:00,48.153,49.524,47.253,48.273,78842
20110429,00:00:00,48.284,49.193,47.481,47.846,49649
20110501,00:00:00,47.422,48.119,42.116,43.653,10901
20110502,00:00:00,43.654,47.354,43.178,44.724,94469
20110503,00:00:00,44.733,45.564,40.465,41.144,89506
20110504,00:00:00,41.144,42.304,38.923,39.013,86588
20110505,00:00:00,39.013,39.557,34.250,34.287,91895
20110506,00:00:00,34.282,36.424,33.053,35.586,92047
20110508,00:00:00,35.652,36.017,35.181,35.817,4591
20110509,00:00:00,35.816,37.964,35.603,37.734,66785
